id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,7292,1990,14893,10008,6969,100.00,100.00,100.00,100.00,3.664,0.490,0.729,1.046
values_30,7292,1990,14893,10008,6969,100.00,100.00,100.00,100.00,3.664,0.490,0.729,1.046
values_96,4888,1342,10029,6752,4697,100.00,100.00,100.00,100.00,3.642,0.487,0.724,1.041
values_15,382,120,851,590,5067,100.00,100.00,100.00,100.00,3.183,0.449,0.647,0.075
values_16,246,82,565,396,2082,100.00,100.00,100.00,100.00,3.000,0.435,0.621,0.118
values_94,547,166,1197,824,10438,100.00,100.00,100.00,100.00,3.295,0.457,0.664,0.052
values_90,11701,2980,22323,14978,10439,100.00,100.00,100.00,100.00,3.927,0.524,0.781,1.121
values_52,11701,2980,22323,14978,10439,100.00,100.00,100.00,100.00,3.927,0.524,0.781,1.121
values_78,1243,352,2595,1766,6046,100.00,100.00,100.00,100.00,3.531,0.479,0.704,0.206
values_20,11701,2980,22323,14978,10439,100.00,100.00,100.00,100.00,3.927,0.524,0.781,1.121
values_53,10176,2766,20717,13904,9689,100.00,100.00,100.00,100.00,3.679,0.491,0.732,1.050
values_43,5805,1492,11155,7506,5223,100.00,100.00,100.00,100.00,3.891,0.520,0.773,1.111
values_42,63,30,173,128,150,100.00,100.00,100.00,100.00,2.100,0.364,0.492,0.420
values_0,12582,3202,23989,16092,11217,100.00,100.00,100.00,100.00,3.929,0.524,0.782,1.122
values_61,1858,516,3827,2594,10950,100.00,100.00,100.00,100.00,3.601,0.485,0.716,0.170
values_97,3415,940,7011,4730,27526,100.00,100.00,100.00,100.00,3.633,0.487,0.722,0.124
values_14,6646,1816,13587,9134,6359,100.00,100.00,100.00,100.00,3.660,0.489,0.728,1.045
values_87,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_50,1858,516,3827,2594,10950,100.00,100.00,100.00,100.00,3.601,0.485,0.716,0.170
values_83,141,52,339,242,671,100.00,100.00,100.00,100.00,2.712,0.416,0.583,0.210
values_67,4888,1342,10029,6752,4697,100.00,100.00,100.00,100.00,3.642,0.487,0.724,1.041
values_86,382,120,851,590,5047,100.00,100.00,100.00,100.00,3.183,0.449,0.647,0.076
values_23,547,166,1197,824,10430,100.00,100.00,100.00,100.00,3.295,0.457,0.664,0.052
values_64,246,82,565,396,2094,100.00,100.00,100.00,100.00,3.000,0.435,0.621,0.117
values_44,62,30,173,128,158,100.00,100.00,83.33,100.00,2.067,0.358,0.484,0.392
values_71,3882,1066,7957,5364,33360,100.00,100.00,100.00,100.00,3.642,0.488,0.724,0.116
values_93,6030,1650,12341,8300,5777,100.00,100.00,100.00,100.00,3.655,0.489,0.727,1.044
values_88,6646,1816,13587,9134,6359,100.00,100.00,100.00,100.00,3.660,0.489,0.728,1.045
values_26,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_59,2978,822,6125,4136,22416,100.00,100.00,100.00,100.00,3.623,0.486,0.720,0.133
values_57,64,30,173,128,154,100.00,100.00,100.00,100.00,2.133,0.370,0.500,0.416
values_82,7292,1990,14893,10008,6969,100.00,100.00,100.00,100.00,3.664,0.490,0.729,1.046
values_75,8497,2172,16259,10922,7607,100.00,100.00,100.00,100.00,3.912,0.523,0.778,1.117
values_51,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_7,381,120,851,590,5035,100.00,100.00,100.00,100.00,3.175,0.448,0.646,0.076
values_92,2978,822,6125,4136,22416,100.00,100.00,100.00,100.00,3.623,0.486,0.720,0.133
values_56,9410,2560,19171,12870,8967,100.00,100.00,100.00,100.00,3.676,0.491,0.731,1.049
values_47,13495,3432,25715,17246,12023,100.00,100.00,100.00,100.00,3.932,0.525,0.783,1.122
values_95,8497,2172,16259,10922,7607,100.00,100.00,100.00,100.00,3.912,0.523,0.778,1.117
values_98,8674,2362,17685,11876,8273,100.00,100.00,100.00,100.00,3.672,0.490,0.730,1.048
values_8,15402,4170,31253,20948,14609,100.00,100.00,100.00,100.00,3.694,0.493,0.735,1.054
values_18,142,52,339,242,675,100.00,100.00,100.00,100.00,2.731,0.419,0.587,0.210
values_28,4379,1200,8963,6038,39966,100.00,100.00,100.00,100.00,3.649,0.489,0.725,0.110
values_81,11701,2980,22323,14978,10439,100.00,100.00,100.00,100.00,3.927,0.524,0.781,1.121
values_17,4888,1342,10029,6752,4697,100.00,100.00,100.00,100.00,3.642,0.487,0.724,1.041
values_38,14440,3670,27501,18440,12857,100.00,100.00,100.00,100.00,3.935,0.525,0.783,1.123
values_41,381,120,851,590,5043,100.00,100.00,100.00,100.00,3.175,0.448,0.646,0.076
values_73,1530,430,3181,2160,8256,100.00,100.00,100.00,100.00,3.558,0.481,0.708,0.185
values_66,381,120,851,590,5043,100.00,100.00,100.00,100.00,3.175,0.448,0.646,0.076
values_58,759,220,1603,1098,2886,100.00,100.00,100.00,100.00,3.450,0.473,0.691,0.263
values_70,759,220,1603,1098,2886,100.00,100.00,100.00,100.00,3.450,0.473,0.691,0.263
values_46,3415,940,7011,4730,27526,100.00,100.00,100.00,100.00,3.633,0.487,0.722,0.124
values_11,4888,1342,10029,6752,4697,100.00,100.00,100.00,100.00,3.642,0.487,0.724,1.041
values_33,5805,1492,11155,7506,5223,100.00,100.00,100.00,100.00,3.891,0.520,0.773,1.111
values_72,1858,516,3827,2594,10950,100.00,100.00,100.00,100.00,3.601,0.485,0.716,0.170
values_6,381,120,851,590,5055,100.00,100.00,100.00,100.00,3.175,0.448,0.646,0.075
values_10,4888,1342,10029,6752,4697,100.00,100.00,100.00,100.00,3.642,0.487,0.724,1.041
values_27,247,82,565,396,2098,100.00,100.00,100.00,100.00,3.012,0.437,0.624,0.118
values_24,7292,1990,14893,10008,6969,100.00,100.00,100.00,100.00,3.664,0.490,0.729,1.046
values_3,1243,352,2595,1766,6046,100.00,100.00,100.00,100.00,3.531,0.479,0.704,0.206
values_69,9410,2560,19171,12870,8967,100.00,100.00,100.00,100.00,3.676,0.491,0.731,1.049
values_36,141,52,339,242,675,100.00,100.00,100.00,100.00,2.712,0.416,0.583,0.209
values_21,548,166,1197,824,10438,100.00,100.00,100.00,100.00,3.301,0.458,0.665,0.053
values_5,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_49,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_1,9410,2560,19171,12870,8967,100.00,100.00,100.00,100.00,3.676,0.491,0.731,1.049
values_2,7292,1990,14893,10008,6969,100.00,100.00,100.00,100.00,3.664,0.490,0.729,1.046
values_13,759,220,1603,1098,2886,100.00,100.00,100.00,100.00,3.450,0.473,0.691,0.263
values_32,2584,712,5299,3582,17982,100.00,100.00,100.00,100.00,3.629,0.488,0.721,0.144
values_39,986,282,2069,1412,4272,100.00,100.00,100.00,100.00,3.496,0.477,0.698,0.231
values_4,4379,1200,8963,6038,39966,100.00,100.00,100.00,100.00,3.649,0.489,0.725,0.110
values_65,2194,610,4533,3068,14176,100.00,100.00,100.00,100.00,3.597,0.484,0.715,0.155
values_85,142,52,339,242,683,100.00,100.00,100.00,100.00,2.731,0.419,0.587,0.208
values_62,64,30,173,128,150,100.00,100.00,100.00,100.00,2.133,0.370,0.500,0.427
