inputName,size,a[size]
values_84,7,"{-31295, -17128, -26720, 16677, -16187, -15294, -10540"
values_30,20,"{-32550, 23589, -25374, 4842, 23727, 19602, 1854, 17548, -4843, -12639, -19323, 25966, -8292, -16070, 17170, 5945, 13749, -8502, 17864, -28194"
values_96,31,"{-4031, 17541, -23439, -16240, 2672, 23200, -26178, -9983, -30555, 16733, 22042, 13385, -7679, -9915, 3957, -23624, 5408, 9627, 18776, -16302, 4526, 7784, 14199, 9278, 5638, -32468, -17106, 16212, -5091, 4171, 584"
values_15,31,"{12937, -4233, -7192, 23773, -4486, 24688, 15242, -6126, 1362, -29538, 8703, -7125, -25774, 17565, -21750, -7132, -6299, -5522, -26863, 478, 13155, -14699, -2658, -23100, -17317, 32754, -6173, 15766, -12499, -16430, -1298"
values_16,31,"{2142, 19414, -7963, 19635, -1437, -16802, -10960, 2792, -2063, -24743, 4885, -18592, 14415, 25705, -25801, 11546, 22479, -16708, 29689, 22050, 29638, 24157, -32739, 28872, 22875, 25806, 26038, 1846, 20736, -13427, 22535"
values_94,31,"{-1481, -29601, -60, 17945, 25406, 26793, 32273, -31218, -26176, 13988, -20589, 25656, -21298, 8548, -20943, -1461, 16721, 26576, 7910, 24860, -24224, -18211, 16713, 29909, 5538, 20569, 27494, -28794, -18994, 189, -26205"
values_90,16,"{-27461, -26232, -28456, -25194, -1513, -16222, -20315, 20655, 10087, 14005, -13982, -7431, 2953, 13660, 23324, -20044"
values_52,31,"{19662, 27726, -1000, 7970, -19850, -5895, -25331, -2263, 5148, 16797, -6367, 6219, -26395, 22325, 13483, -28334, -26406, -10043, 31119, 26805, -9755, -22106, -10752, -17903, -26064, 29358, -22113, 17906, -929, -1877, 15990"
values_78,9,"{-24645, -12021, -1181, -8120, 23573, 31338, 11358, 22866, -13364"
values_20,25,"{13091, 21091, -8496, -25323, 26478, -14887, -27250, -1535, -28993, 30225, -26908, 24607, -8739, -404, -5705, 31055, -28334, -20267, -32023, -10178, -19662, -17424, -14353, 20455, -25492"
values_53,4,"{27760, 24821, -21308, -12852"
values_43,18,"{31037, -30683, 14551, 1852, -11580, 1193, -13228, -15939, -1646, -29950, 29223, 30399, -11638, -28336, 21718, 2486, 28757, -25319"
values_42,3,"{25126, -29084, 7224"
values_0,9,"{7311, -21298, -31571, 25923, -4724, 7352, 7856, -31005, 4928"
values_61,7,"{-29799, 29589, -30324, -13367, -3676, 5455, 19584"
values_97,14,"{-15756, 1904, -5337, -7570, -23133, 7574, 682, 29359, 7671, -5975, -6518, -11053, 9607, 2358"
values_14,7,"{-2677, -6951, -8439, -14828, 21246, 15410, -5311"
values_87,18,"{1425, -9330, -18770, 10136, 28164, 30898, 27838, -5045, 6166, 4103, -2255, -3929, -12608, -25885, -5168, -19882, 28344, -2309"
values_50,4,"{-839, -15209, -2000, -17720"
values_83,23,"{15166, -5798, 1202, -22250, -29923, 25618, -19337, -30448, 11620, 14955, 3043, 16874, 26524, -17525, 30653, -28349, 13628, -12282, -9948, -664, -24502, 26606, -21918"
values_67,25,"{-11716, -32479, 17945, 3124, 30463, 7091, 20329, 18922, 22616, 4260, -11290, -13782, 11537, 13991, -31624, 11579, 6481, 23543, 1936, 14030, -20784, 25837, -22701, -23991, -7235"
values_86,19,"{25560, -6915, -8935, 1950, 21976, 30548, 2274, -23094, 2692, 1195, 18904, -19223, -21729, -10025, 28485, -17112, 24934, 9432, 13054"
values_23,32,"{-29048, 16793, -28430, 29309, -14536, 25633, 15715, -11835, -17868, 15633, 30844, 1754, 24948, -7569, -7033, -22600, -26439, -24271, -26889, 3600, -19636, 2191, -10929, -25113, -13091, -5855, 11320, 7089, -7423, -8738, -32083, -18735"
values_64,20,"{-19072, -32184, -25386, -31315, -10543, 14389, -25097, 21580, 24273, -26588, -10409, -32350, 32501, 2986, -13093, 9166, 26001, -9039, 31413, 22099"
values_44,27,"{-24948, 5853, -12732, -22248, -11942, -31277, -31130, -29387, -623, 14348, 1975, 13372, -28660, -30815, 28773, -30679, -13966, 15579, 18007, -2945, 10264, 23121, -18814, -5398, -4736, -28001, -24869"
values_71,24,"{24216, 6253, 19194, -16899, -30345, 25010, 23984, -3581, -16955, 24204, -30650, 11991, -28952, -27941, -21577, -24421, 17654, 22165, -4143, -32705, 15507, -15019, -17215, -3860"
values_93,11,"{-8256, -17200, -22358, 17232, -3247, -194, -22453, 19848, -14666, -17735, 30922"
