inputName,size,a[size]
values_84,15,"{21131, 27588, 14020, 14948, 30919, 23054, -348, 29539, 821, -13846, 346, 26672, 12570, -30150, -8912"
values_30,11,"{-27035, -21707, 8474, 12601, -4396, 5313, 22985, -4291, 14558, -27243, 28156"
values_96,21,"{13008, 15486, -19999, -1964, -728, -30758, -12801, -32146, 18808, 10755, -15942, 8263, -10231, -17952, 14639, -26930, 1080, -22486, 29408, -10770, 28601"
values_15,13,"{27111, -19494, 22646, -12357, 28774, 7288, 7776, -31089, -27277, 14191, -4795, 31503, 4086"
values_16,11,"{-12807, -15301, -13617, -11796, -27003, -22893, -31984, 24113, 1556, 16085, 2707"
values_94,20,"{-2432, -2516, 8453, 5696, -24838, -2507, 20525, 2228, 4326, 31102, 14362, -5478, 17067, 28287, 26712, -26185, 30480, -25389, -26354, -11662"
values_90,22,"{-13894, 2731, 20772, 5824, -5833, -12290, 2353, 12469, -6362, 13344, 2049, 30733, -584, -23642, 8579, 22686, 7260, 20336, -7442, -23460, -20321, -28640"
values_52,19,"{-24133, -9200, -10370, -24419, 18548, 13877, -20650, 2361, -23919, -6816, -25249, 21446, -30340, -12608, -16980, 25879, 29702, 32263, -26383"
values_78,29,"{30981, -31777, -22435, 17571, -908, 28808, -22998, -13244, -22160, -17767, 17853, -16674, -24425, -23812, -32135, -8670, 9521, -18659, -6110, -5182, -24739, -15232, 6300, 6801, -30430, 20521, 26312, 19715, 1877"
values_20,21,"{-29249, -19652, -2733, 10388, 23923, 9985, 5597, 27227, 4657, 27481, -6133, 19528, 20007, 4068, -20780, 9630, 21885, -27357, 3678, 5477, -2855"
values_53,12,"{10435, 5603, -1285, -24626, -11113, -14966, 29397, -25594, 385, -409, 17191, 31202"
values_43,25,"{15841, -24905, 20253, -764, -18019, 2902, 3585, -31944, -12952, 7910, 25544, -13610, 23049, -21292, 27960, -5521, 14502, -15037, -13304, 14099, 25130, 12319, -12403, -32227, -22619"
values_42,16,"{-16393, -20196, 4585, 23966, 20115, 12393, 29548, -21585, 32317, 30311, -31532, 4894, -13395, -13060, 1795, 28079"
values_0,11,"{-15098, -1616, -29494, -17041, -16688, 11121, -18255, -7904, -25085, -6231, 9934"
values_61,25,"{12336, 29647, 32543, -12621, -14462, 27650, -28804, 23720, -2676, 9731, 12387, -20499, -15117, 14161, 9999, -11419, 29286, 7823, -5002, 17140, 9574, -13660, -9525, 25450, 29494"
values_97,17,"{5225, -7729, 14935, -25649, 32261, 32416, -10030, 22114, 9879, -11463, -27674, 11753, -19208, -12223, 26158, -14694, -25455"
values_14,6,"{24161, -31880, -8313, -12958, -30424, 27449"
values_87,12,"{-26956, 4275, 6458, 26362, 9574, 28515, -15793, -26154, 10069, -28718, 20453, 5310"
values_50,25,"{-1499, -32387, -13717, -5242, -7513, -9780, 15765, -21752, -9582, -6238, 1328, 7286, -32609, 19922, 14510, -1917, -16372, 10279, -2992, 25246, 17226, -6562, 27364, -4933, -14568"
