inputName,n,key,arr[n]
values_84,16,32,"{-64, 91, -13, 29, -78, -107, -13, -79, 16, 45, 112, -97, 96, 48, -67, -80"
values_30,20,2,"{44, 72, 44, -94, 51, 12, -42, 18, 37, 76, -6, -19, 88, 65, -40, 0, 32, -100, 22, -123"
values_96,25,15,"{3, 93, 44, -80, 112, -30, 99, -105, 112, -33, -51, -91, 79, -124, 29, -14, -97, 86, 33, 68, -57, -66, 83, 67, 125"
values_15,10,26,"{96, 114, 21, 99, -58, -73, -58, -27, -71, -110"
values_16,10,15,"{-93, 18, 34, -100, -96, 47, -84, -90, -81, 90"
values_94,25,32,"{-75, 95, -102, -71, 93, -74, 98, -85, -93, 27, -6, -55, 75, 92, 19, -64, -98, 99, -7, -6, -103, -55, 22, 109, 27"
values_90,25,2,"{101, 0, 17, 54, -40, 1, -79, -38, -109, 110, -116, 19, 84, -22, -54, -125, 111, 46, -16, -69, -48, -126, -118, -88, -13"
values_52,22,25,"{32, 51, -44, 70, -121, 69, 105, -64, -18, -112, 51, 91, -122, -6, 32, 34, -105, 74, 83, 24, -17, 46"
values_78,14,28,"{-72, -61, -70, 68, -15, 97, 51, 88, -41, 49, 68, -87, 56, -100"
values_20,14,2,"{-24, -45, -27, 40, -48, -2, -30, 17, 64, -9, 38, 3, 54, 50"
values_53,22,6,"{112, -3, 5, 50, -61, -118, -42, -56, -22, 66, -34, -82, 122, 22, -118, 125, -52, -33, 109, -1, -85, -82"
values_43,28,6,"{-42, 74, 118, 74, 2, 50, -73, -42, 71, 87, -47, 73, -109, 93, 51, 75, 65, 77, 2, -60, -47, -1, -91, -14, -90, 26, -107, 35"
values_42,28,25,"{-102, 15, -11, -57, 121, -18, 76, 120, -39, 106, -44, 88, -34, 84, 22, -41, 47, -110, 38, 17, -89, -26, 16, 10, 15, -111, -11, 124"
values_0,31,2,"{-64, 108, -101, 52, 68, 126, -115, -5, -63, -37, 105, 1, -29, -40, 2, -14, -53, -73, -108, -64, -105, 65, -29, -13, 28, -100, 30, -44, -80, 44, -93"
values_61,12,19,"{-74, 73, -126, -48, 28, 123, 51, 71, 102, 9, 104, 7"
values_97,25,25,"{88, -78, 0, 36, -80, -68, 64, -24, -121, -10, -97, -29, -43, -32, 45, -97, 121, -100, 87, -12, -24, 101, 10, -52, 44"
values_14,10,32,"{-40, -38, 46, -104, -21, 36, 79, 1, 119, 125"
values_87,16,25,"{-23, -42, 39, -82, -55, -93, -103, -64, 60, -89, 29, -27, -86, 106, 18, 54"
values_50,22,2,"{126, -84, 84, 17, -91, -21, 42, -27, 125, 44, -51, 42, -98, -89, -78, -3, -103, 22, 122, -35, 27, 30"
values_83,16,6,"{-1, -107, 118, -37, 32, 115, -40, 19, 26, 100, -117, -50, 25, 23, 71, 93"
values_67,12,25,"{-10, 48, 48, 90, 95, 29, 50, 40, 9, -65, 79, -69"
values_86,16,15,"{-76, 119, -92, -23, -35, -105, 74, 36, -32, -106, -60, -38, -61, 42, 95, -86"
values_23,14,6,"{49, 79, -46, -79, -65, -51, -79, 114, 7, -24, -93, -64, 4, -91"
values_64,12,32,"{94, 90, -3, -69, -13, 84, 97, 117, -15, 107, 18, -67"
values_44,28,32,"{117, -60, -5, 9, -52, 28, 33, -11, -53, -70, -5, 116, -113, 43, -125, -120, 83, -73, 71, 60, -47, 81, -31, 34, 44, -108, -64, -25"
values_71,14,19,"{37, -54, 23, -41, -27, 103, 102, 26, -104, 77, 84, 125, -116, 112"
values_93,25,6,"{-16, 66, 2, 44, 111, 22, 15, 91, 18, -85, 21, -101, 118, -117, -22, -97, 69, 57, -90, 69, 122, -108, -114, 49, 110"
values_88,16,28,"{5, 36, 52, -40, 92, -34, -26, -84, 40, 44, -38, 49, -88, -45, -83, -53"
values_26,14,15,"{-40, 19, -65, -115, 125, 20, -23, 2, 31, -26, -65, -118, 3, 30"
values_59,22,15,"{-117, -121, -86, -47, -41, -108, 108, 106, -36, 85, 114, 118, 21, 10, 47, -117, 107, 53, 61, 79, 83, 19"
values_57,22,25,"{80, 54, 18, -28, -121, 126, 9, 97, -29, -126, 123, 103, -13, 42, -59, 18, -67, 57, 65, 13, -9, -11"
values_82,16,25,"{11, -115, -85, 96, -119, -45, 63, 117, 48, -111, -53, 113, 67, -113, -120, -98"
values_75,14,26,"{119, 80, -74, 75, -100, -82, -85, -3, 68, -20, -103, 11, -99, 54"
values_51,22,19,"{69, 94, -97, 50, 7, -51, 101, 120, -28, 122, -16, 103, -74, -9, -99, 29, -35, 84, 28, 101, -87, -107"
values_7,31,25,"{-61, -71, 112, 55, -7, 74, 79, -108, 14, -38, -96, -67, 86, -46, -119, 40, 83, 25, 85, 116, -112, 100, -93, -27, -101, 59, 38, -104, -11, 52, 5"
values_92,25,25,"{-126, 28, 61, -66, -44, -27, 70, 47, 107, 63, -50, 121, -101, -33, 59, 0, 95, -36, 84, 10, 28, 73, -122, 20, 104"
values_56,22,15,"{-47, -83, -120, -112, 8, 102, 73, -1, -19, 42, 9, 56, -64, 98, 85, 65, -64, -92, -115, 121, -28, -15"
values_47,28,25,"{-30, 71, 51, -38, -18, 35, -106, 121, -73, 85, 119, 83, 16, 6, -58, -8, 87, -32, 53, 15, -56, 109, 40, -121, -60, 88, 97, -58"
values_95,25,26,"{70, 6, -105, 68, -39, 69, -20, -52, 116, 44, -41, -79, -52, 20, 126, -74, -48, 15, 117, -110, 111, -20, -41, -123, 75"
values_98,25,28,"{-6, -104, 90, 113, 61, 7, -5, -26, 73, 57, 83, -7, 20, -10, -118, -92, 44, 13, -58, -99, 38, 76, 56, 37, 126"
values_8,31,28,"{-10, -16, -82, -108, 121, -28, 37, 97, -14, 47, 23, -57, 21, 47, -58, -58, 5, -111, -8, 96, -34, -97, 18, 44, -7, 21, -79, -27, -86, 98, 37"
values_18,10,28,"{-57, -74, 79, -55, 25, 104, -45, -88, 106, -8"
values_28,14,28,"{-29, 90, 13, -21, 97, -25, -57, -6, -73, -82, 38, 111, -96, -111"
values_81,16,19,"{68, 118, -68, -76, -122, 4, -18, 37, -35, -114, 44, 49, 31, -65, 45, 114"
values_17,10,25,"{-75, 104, 100, 99, -40, 93, -18, 111, -118, -87"
values_38,20,28,"{88, 53, -91, 71, 113, -30, -109, 99, 122, -13, -98, -96, 36, 120, 53, -49, -19, -118, 15, -124"
values_41,28,19,"{102, 64, 98, 27, 30, 56, 37, 14, 81, -79, -33, -7, -11, -25, 98, -102, 57, 45, -2, -112, 115, -48, 116, 90, -100, -74, -83, 21"
values_73,14,6,"{-33, -49, 97, -54, 39, -62, 19, 4, -4, -104, 115, -107, -26, 110"
values_66,12,15,"{-38, 30, -18, -86, 69, 106, 15, 84, 0, -110, 42, -5"
values_58,22,28,"{70, 9, -53, 11, 56, 50, 62, 61, 93, -38, -91, 84, -89, -29, 75, 7, 89, -107, -39, 93, -114, 49"
values_70,14,2,"{-114, 86, -107, 58, 49, -89, -60, -70, 124, -107, 12, 58, 124, 47"
values_46,28,15,"{-33, 58, 53, -70, 19, -84, 110, -35, 95, 98, -107, 62, -38, -27, -65, -107, -38, -67, -20, -117, -64, 104, -35, -95, -117, 104, -73, -43"
values_11,10,19,"{-27, -93, -102, -14, 0, -91, 10, 34, -45, -20"
values_33,20,6,"{71, -16, -61, 2, -77, -6, -4, 118, -65, 29, 83, 56, 107, -81, -1, -29, 53, 3, -11, 102"
values_72,14,25,"{108, -80, -57, 28, -85, 84, 82, 105, -62, -64, 17, -95, -77, 113"
values_6,31,15,"{-35, 31, 121, 15, -109, 40, -118, -76, -113, -113, 89, -39, -119, -42, 100, -93, 101, -40, 97, 94, 18, 99, -122, -27, 18, 54, 27, -107, -17, 44, -31"
values_10,10,2,"{70, -92, -123, 36, 48, -28, 38, -16, -121, 9"
values_27,14,25,"{-14, 117, -111, -42, 55, -101, -51, -28, 26, -26, 121, 13, 105, 55"
values_24,14,32,"{-64, -36, 72, 42, 13, -83, -39, -109, -37, 73, -78, -2, -62, 28"
