inputName,n
values_84,7
values_30,17
values_96,12
values_15,11
values_16,22
values_94,16
values_90,22
values_52,28
values_78,29
values_20,31
values_53,28
values_43,22
values_42,23
values_0,32
values_61,17
values_97,29
values_14,27
values_87,11
values_50,12
values_83,4
values_67,10
values_86,4
values_23,19
values_64,10
values_44,12
values_71,19
values_93,8
values_88,22
values_26,17
values_59,32
values_57,19
values_82,13
values_75,32
values_51,22
values_7,14
values_92,12
values_56,11
values_47,24
values_95,17
values_98,11
values_8,2
values_18,23
values_28,5
values_81,14
values_17,3
values_38,19
values_41,6
values_73,32
values_66,6
values_58,32
values_70,23
values_46,14
values_11,13
values_33,14
values_72,23
values_6,31
values_10,27
values_27,13
values_24,26
values_3,14
values_69,18
values_36,27
values_21,31
values_5,11
values_49,26
values_1,18
values_2,3
values_13,11
values_32,32
values_39,16
values_4,18
values_65,24
values_85,7
values_62,18
values_91,10
values_25,3
values_63,3
values_12,18
values_79,10
values_54,29
values_9,21
values_74,28
values_22,14
values_89,32
values_48,29
values_99,16
values_60,15
values_34,15
values_31,24
values_37,25
values_76,6
values_19,12
values_45,7
values_68,22
values_35,30
values_80,10
values_77,8
values_29,24
values_55,20
values_40,8
