id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,2320,516,3827,2594,1787,100.00,100.00,100.00,100.00,4.496,0.606,0.894,1.298
values_30,6888,1492,11155,7506,5203,100.00,100.00,100.00,100.00,4.617,0.617,0.918,1.324
values_96,2320,516,3827,2594,1787,100.00,100.00,100.00,100.00,4.496,0.606,0.894,1.298
values_15,9228,1990,14893,10008,6946,100.00,100.00,100.00,100.00,4.637,0.620,0.922,1.329
values_16,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
values_94,1234,282,2069,1412,968,100.00,100.00,100.00,100.00,4.376,0.596,0.874,1.275
values_90,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_52,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_78,10978,2362,17685,11876,8248,100.00,100.00,100.00,100.00,4.648,0.621,0.924,1.331
values_20,700,166,1197,824,562,100.00,100.00,100.00,100.00,4.217,0.585,0.850,1.246
values_53,4890,1066,7957,5364,3712,100.00,100.00,100.00,100.00,4.587,0.615,0.912,1.317
values_43,10978,2362,17685,11876,8248,100.00,100.00,100.00,100.00,4.648,0.621,0.924,1.331
values_42,14617,2980,22323,14978,10411,100.00,100.00,100.00,100.00,4.905,0.655,0.976,1.404
values_0,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
values_61,5518,1200,8963,6038,4181,100.00,100.00,100.00,100.00,4.598,0.616,0.914,1.320
values_97,3748,822,6125,4136,2858,100.00,100.00,100.00,100.00,4.560,0.612,0.906,1.311
values_14,318,82,565,396,268,100.00,100.00,100.00,100.00,3.878,0.563,0.803,1.187
values_87,3748,822,6125,4136,2858,100.00,100.00,100.00,100.00,4.560,0.612,0.906,1.311
values_50,17140,3670,27501,18440,12826,100.00,100.00,100.00,100.00,4.670,0.623,0.930,1.336
values_83,10978,2362,17685,11876,8248,100.00,100.00,100.00,100.00,4.648,0.621,0.924,1.331
values_67,948,220,1603,1098,751,100.00,100.00,100.00,100.00,4.309,0.591,0.863,1.262
values_86,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
values_23,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_64,11910,2560,19171,12870,8941,100.00,100.00,100.00,100.00,4.652,0.621,0.925,1.332
values_44,4890,1066,7957,5364,3712,100.00,100.00,100.00,100.00,4.587,0.615,0.912,1.317
values_71,6888,1492,11155,7506,5203,100.00,100.00,100.00,100.00,4.617,0.617,0.918,1.324
values_93,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_88,14617,2980,22323,14978,10411,100.00,100.00,100.00,100.00,4.905,0.655,0.976,1.404
values_26,14617,2980,22323,14978,10411,100.00,100.00,100.00,100.00,4.905,0.655,0.976,1.404
values_59,17140,3670,27501,18440,12826,100.00,100.00,100.00,100.00,4.670,0.623,0.930,1.336
values_57,19498,4170,31253,20948,14576,100.00,100.00,100.00,100.00,4.676,0.624,0.931,1.338
values_82,1558,352,2595,1766,1213,100.00,100.00,100.00,100.00,4.426,0.600,0.882,1.284
values_75,4890,1066,7957,5364,3712,100.00,100.00,100.00,100.00,4.587,0.615,0.912,1.317
values_51,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_7,6184,1342,10029,6752,4678,100.00,100.00,100.00,100.00,4.608,0.617,0.916,1.322
values_92,490,120,851,590,401,100.00,100.00,100.00,100.00,4.083,0.576,0.831,1.222
values_56,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
values_47,184,52,339,242,163,100.00,100.00,100.00,100.00,3.538,0.543,0.760,1.129
values_95,3748,822,6125,4136,2858,100.00,100.00,100.00,100.00,4.560,0.612,0.906,1.311
values_98,948,220,1603,1098,751,100.00,100.00,100.00,100.00,4.309,0.591,0.863,1.262
values_8,19261,3916,29347,19674,13687,100.00,100.00,100.00,100.00,4.919,0.656,0.979,1.407
values_18,3748,822,6125,4136,2858,100.00,100.00,100.00,100.00,4.560,0.612,0.906,1.311
values_28,948,220,1603,1098,751,100.00,100.00,100.00,100.00,4.309,0.591,0.863,1.262
values_81,318,82,565,396,268,100.00,100.00,100.00,100.00,3.878,0.563,0.803,1.187
values_17,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
values_38,4890,1066,7957,5364,3712,100.00,100.00,100.00,100.00,4.587,0.615,0.912,1.317
values_41,12880,2766,20717,13904,9662,100.00,100.00,100.00,100.00,4.657,0.622,0.926,1.333
values_73,2320,516,3827,2594,1787,100.00,100.00,100.00,100.00,4.496,0.606,0.894,1.298
values_66,7630,1650,12341,8300,5756,100.00,100.00,100.00,100.00,4.624,0.618,0.919,1.326
values_58,19498,4170,31253,20948,14576,100.00,100.00,100.00,100.00,4.676,0.624,0.931,1.338
values_70,2758,610,4533,3068,2116,100.00,100.00,100.00,100.00,4.521,0.608,0.899,1.303
values_46,1920,430,3181,2160,1486,100.00,100.00,100.00,100.00,4.465,0.604,0.889,1.292
values_11,7630,1650,12341,8300,5756,100.00,100.00,100.00,100.00,4.624,0.618,0.919,1.326
values_33,490,120,851,590,401,100.00,100.00,100.00,100.00,4.083,0.576,0.831,1.222
values_72,2758,610,4533,3068,2116,100.00,100.00,100.00,100.00,4.521,0.608,0.899,1.303
values_6,4300,940,7011,4730,3271,100.00,100.00,100.00,100.00,4.574,0.613,0.909,1.315
values_10,184,52,339,242,163,100.00,100.00,100.00,100.00,3.538,0.543,0.760,1.129
values_27,2320,516,3827,2594,1787,100.00,100.00,100.00,100.00,4.496,0.606,0.894,1.298
values_24,16859,3432,25715,17246,11993,100.00,100.00,100.00,100.00,4.912,0.656,0.978,1.406
values_3,19261,3916,29347,19674,13687,100.00,100.00,100.00,100.00,4.919,0.656,0.979,1.407
values_69,84,30,173,128,86,100.00,100.00,100.00,100.00,2.800,0.486,0.656,0.977
