ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
values_30,0.0,32.0,3251.0,20880.0,1.1102230246251565e-16,327.3697476544387,6888.0
values_96,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
values_15,0.0,32.0,3251.0,20854.0,1.1102230246251565e-16,327.3697476544387,9228.0
values_16,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_94,0.0,32.0,3202.0,20825.0,1.1102230246251565e-16,327.3697476544387,1234.0
values_90,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_52,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_78,0.0,32.0,3259.0,20840.0,1.1102230246251565e-16,327.3697476544387,10978.0
values_20,0.0,32.0,3198.0,20838.0,1.1102230246251565e-16,327.3697476544387,700.0
values_53,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_43,0.0,32.0,3259.0,20840.0,1.1102230246251565e-16,327.3697476544387,10978.0
values_42,0.0,32.0,3296.0,20883.0,1.1102230246251565e-16,327.3697476544387,14617.0
values_0,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_61,0.0,32.0,3246.0,20862.0,1.1102230246251565e-16,327.3697476544387,5518.0
values_97,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_14,0.0,32.0,3174.0,20823.0,1.1102230246251565e-16,327.3697476544387,318.0
values_87,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_50,0.0,32.0,3264.0,20847.0,1.1102230246251565e-16,327.3697476544387,17140.0
values_83,0.0,32.0,3259.0,20840.0,1.1102230246251565e-16,327.3697476544387,10978.0
values_67,0.0,32.0,3204.0,20833.0,1.1102230246251565e-16,327.3697476544387,948.0
values_86,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_23,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_64,0.0,32.0,3259.0,20877.0,1.1102230246251565e-16,327.3697476544387,11910.0
values_44,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_71,0.0,32.0,3251.0,20880.0,1.1102230246251565e-16,327.3697476544387,6888.0
values_93,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_88,0.0,32.0,3296.0,20883.0,1.1102230246251565e-16,327.3697476544387,14617.0
values_26,0.0,32.0,3296.0,20883.0,1.1102230246251565e-16,327.3697476544387,14617.0
values_59,0.0,32.0,3264.0,20847.0,1.1102230246251565e-16,327.3697476544387,17140.0
values_57,0.0,32.0,3261.0,20821.0,1.1102230246251565e-16,327.3697476544387,19498.0
values_82,0.0,32.0,3214.0,20840.0,1.1102230246251565e-16,327.3697476544387,1558.0
values_75,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_51,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_7,0.0,32.0,3246.0,20844.0,1.1102230246251565e-16,327.3697476544387,6184.0
values_92,0.0,32.0,3186.0,20838.0,1.1102230246251565e-16,327.3697476544387,490.0
values_56,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_47,0.0,32.0,3170.0,20836.0,1.1102230246251565e-16,327.3697476544387,184.0
values_95,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_98,0.0,32.0,3204.0,20833.0,1.1102230246251565e-16,327.3697476544387,948.0
values_8,0.0,32.0,3292.0,20865.0,1.1102230246251565e-16,327.3697476544387,19261.0
values_18,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_28,0.0,32.0,3204.0,20833.0,1.1102230246251565e-16,327.3697476544387,948.0
values_81,0.0,32.0,3174.0,20823.0,1.1102230246251565e-16,327.3697476544387,318.0
values_17,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_38,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_41,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_73,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
values_66,0.0,32.0,3246.0,20842.0,1.1102230246251565e-16,327.3697476544387,7630.0
values_58,0.0,32.0,3261.0,20821.0,1.1102230246251565e-16,327.3697476544387,19498.0
values_70,0.0,32.0,3227.0,20840.0,1.1102230246251565e-16,327.3697476544387,2758.0
values_46,0.0,32.0,3214.0,20840.0,1.1102230246251565e-16,327.3697476544387,1920.0
values_11,0.0,32.0,3246.0,20842.0,1.1102230246251565e-16,327.3697476544387,7630.0
values_33,0.0,32.0,3186.0,20838.0,1.1102230246251565e-16,327.3697476544387,490.0
values_72,0.0,32.0,3227.0,20840.0,1.1102230246251565e-16,327.3697476544387,2758.0
values_6,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,4300.0
values_10,0.0,32.0,3170.0,20836.0,1.1102230246251565e-16,327.3697476544387,184.0
values_27,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
values_24,0.0,32.0,3294.0,20888.0,1.1102230246251565e-16,327.3697476544387,16859.0
values_3,0.0,32.0,3292.0,20865.0,1.1102230246251565e-16,327.3697476544387,19261.0
values_69,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_36,0.0,32.0,3246.0,20862.0,1.1102230246251565e-16,327.3697476544387,5518.0
values_21,0.0,32.0,3214.0,20840.0,1.1102230246251565e-16,327.3697476544387,1920.0
values_5,0.0,32.0,3202.0,20825.0,1.1102230246251565e-16,327.3697476544387,1234.0
values_49,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
values_1,0.0,32.0,3186.0,20838.0,1.1102230246251565e-16,327.3697476544387,490.0
values_2,0.0,32.0,3246.0,20862.0,1.1102230246251565e-16,327.3697476544387,5518.0
values_13,0.0,32.0,3261.0,20821.0,1.1102230246251565e-16,327.3697476544387,19498.0
values_32,0.0,32.0,3227.0,20840.0,1.1102230246251565e-16,327.3697476544387,2758.0
values_39,0.0,32.0,3204.0,20833.0,1.1102230246251565e-16,327.3697476544387,948.0
values_4,0.0,32.0,3246.0,20862.0,1.1102230246251565e-16,327.3697476544387,5518.0
values_65,0.0,32.0,3261.0,20821.0,1.1102230246251565e-16,327.3697476544387,19498.0
values_85,0.0,32.0,3246.0,20844.0,1.1102230246251565e-16,327.3697476544387,6184.0
values_62,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_91,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_25,0.0,32.0,3246.0,20842.0,1.1102230246251565e-16,327.3697476544387,7630.0
values_63,0.0,32.0,3294.0,20888.0,1.1102230246251565e-16,327.3697476544387,16859.0
values_12,0.0,32.0,3204.0,20833.0,1.1102230246251565e-16,327.3697476544387,948.0
values_79,0.0,32.0,3251.0,20854.0,1.1102230246251565e-16,327.3697476544387,9228.0
values_54,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_9,0.0,32.0,3236.0,20823.0,1.1102230246251565e-16,327.3697476544387,4890.0
values_74,0.0,64.0,3147.0,21610.0,1.1102230246251565e-16,327.3697476544387,84.0
values_22,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_89,0.0,32.0,3259.0,20859.0,1.1102230246251565e-16,327.3697476544387,12880.0
values_48,0.0,32.0,3232.0,20835.0,1.1102230246251565e-16,327.3697476544387,3748.0
values_99,0.0,32.0,3296.0,20883.0,1.1102230246251565e-16,327.3697476544387,14617.0
values_60,0.0,32.0,3219.0,20850.0,1.1102230246251565e-16,327.3697476544387,2320.0
