ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,754.0
values_30,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,212.0
values_96,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2800.0
values_15,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1872.0
values_16,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,100.0
values_94,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1152.0
values_90,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,261.0
values_52,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1193.0
values_78,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,104.0
values_20,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,165.0
values_53,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1359.0
values_43,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,48.0
values_42,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1483.0
values_0,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,215.0
values_61,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,159.0
values_97,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2162.0
values_14,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2198.0
values_87,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2517.0
values_50,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1285.0
values_83,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,104.0
values_67,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1724.0
values_86,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1939.0
values_23,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,239.0
values_64,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,148.0
values_44,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1309.0
values_71,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,955.0
values_93,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,106.0
values_88,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1639.0
values_26,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,98.0
values_59,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,960.0
values_57,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,33.0
values_82,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,902.0
values_75,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1904.0
values_51,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,868.0
values_7,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,696.0
values_92,0.0,8.0,54.0,4083.0,1.1102230246251565e-16,260.62706872735816,10.0
values_56,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,743.0
values_47,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,384.0
values_95,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,747.0
values_98,0.0,16.0,104.0,4144.0,1.1102230246251565e-16,260.62706872735816,29.0
values_8,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1256.0
values_18,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,601.0
values_28,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,574.0
values_81,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,279.0
values_17,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,417.0
values_38,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,528.0
values_41,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,838.0
values_73,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2502.0
values_66,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2492.0
values_58,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2149.0
values_70,0.0,8.0,54.0,4083.0,1.1102230246251565e-16,260.62706872735816,10.0
values_46,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1935.0
values_11,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,697.0
values_33,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1392.0
values_72,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1716.0
values_6,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2417.0
values_10,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,461.0
values_27,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2099.0
values_24,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2426.0
values_3,0.0,8.0,54.0,4083.0,1.1102230246251565e-16,260.62706872735816,10.0
values_69,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,279.0
values_36,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,540.0
values_21,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1134.0
values_5,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,64.0
values_49,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,548.0
values_1,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,92.0
values_2,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,56.0
values_13,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,563.0
values_32,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,69.0
values_39,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,52.0
values_4,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2363.0
values_65,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,282.0
values_85,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,364.0
values_62,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,229.0
values_91,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,960.0
values_25,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2151.0
values_63,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,577.0
values_12,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,710.0
values_79,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,857.0
values_54,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,33.0
values_9,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,288.0
values_74,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,450.0
values_22,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,329.0
values_89,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,907.0
values_48,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1542.0
values_99,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1986.0
values_60,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2562.0
values_34,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1035.0
values_31,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,610.0
values_37,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,474.0
values_76,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,341.0
values_19,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,2927.0
values_45,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,240.0
values_68,0.0,16.0,105.0,4145.0,1.1102230246251565e-16,260.62706872735816,40.0
values_35,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,440.0
values_80,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1108.0
values_77,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,531.0
values_29,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,901.0
values_55,0.0,16.0,109.0,4157.0,1.1102230246251565e-16,260.62706872735816,1505.0
values_40,0.0,16.0,106.0,4146.0,1.1102230246251565e-16,260.62706872735816,421.0
